habilidade,alunos_id_string,habilidade_normalizada
-2.24319747868027,210057879963,375.680252131973
-2.11585834338568,210057759026,388.414165661432
-2.11219908605048,210055416405,388.780091394952
-2.0682673206406,210057328893,393.17326793594
-2.04962326161788,210054940032,395.03767383821196
-2.02073020402574,210056882821,397.926979597426
-1.99779312085167,210055040770,400.22068791483304
-1.95250646084676,210056895542,404.74935391532404
-1.9488796831294,210056887746,405.11203168706004
-1.94275706319814,210058021990,405.724293680186
-1.9298245050687,210055686288,407.01754949313
-1.91130627263009,210055470061,408.869372736991
-1.90991530236383,210057245649,409.00846976361703
-1.90548674927451,210056907414,409.451325072549
-1.89161805134848,210055662256,410.838194865152
-1.88717393891512,210055208277,411.282606108488
-1.87876617617141,210056623324,412.123382382859
-1.86571977877785,210056644469,413.428022122215
-1.86304197750907,210057332545,413.695802249093
-1.85845536855812,210055658429,414.15446314418796
-1.84595111382743,210055464846,415.40488861725703
-1.83620436008589,210057335025,416.37956399141103
-1.81805614380719,210055547968,418.194385619281
-1.81547710749502,210056865668,418.452289250498
-1.81139028653532,210056895392,418.860971346468
-1.80457703821357,210055529969,419.54229617864297
-1.80448431031851,210055302483,419.551568968149
-1.80410300593839,210056871027,419.589699406161
-1.79464752274321,210056923392,420.535247725679
-1.79406433345032,210058005059,420.593566654968
-1.7816506990453,210057780874,421.83493009547
-1.77647504438176,210056937490,422.35249556182396
-1.77507352192459,210055552240,422.49264780754106
-1.76661918025743,210055572187,423.338081974257
-1.75531146491847,210055356196,424.468853508153
-1.75504507177025,210057237314,424.495492822975
-1.74721746875175,210056908125,425.27825312482497
-1.74378195313803,210055396278,425.621804686197
-1.73763695165007,210055418819,426.236304834993
-1.71466761556106,210056886510,428.533238443894
-1.71301588621384,210057368112,428.698411378616
-1.70714432808456,210055377711,429.28556719154403
-1.70304841756304,210057702336,429.695158243696
-1.68097938685656,210055088803,431.902061314344
-1.67885326059462,210056926629,432.114673940538
-1.66523258587629,210055642292,433.476741412371
-1.65437602562126,210057376930,434.562397437874
-1.64506755175223,210057551916,435.49324482477704
-1.64060430990528,210055518302,435.93956900947205
-1.63897311501618,210055646333,436.102688498382
-1.61929643811223,210055510246,438.070356188777
-1.61463041725508,210055636783,438.536958274492
-1.6136133442775,210057737771,438.63866557225003
-1.60287592110209,210057383933,439.71240788979105
-1.59858556488324,210056899809,440.141443511676
-1.59798156055095,210055239217,440.201843944905
-1.58939767144603,210055316171,441.060232855397
-1.58875372017107,210055098860,441.124627982893
-1.58843841690003,210055345645,441.15615830999695
-1.58392589190069,210055492389,441.607410809931
-1.57719235549614,210055625137,442.28076445038596
-1.56979808463939,210057372438,443.020191536061
-1.55809395848309,210056598376,444.190604151691
-1.55754441873686,210055421115,444.245558126314
-1.53212267139314,210056927445,446.787732860686
-1.52186225268173,210057351167,447.813774731827
-1.52128277550084,210056547492,447.87172244991604
-1.5139260963486,210055606001,448.60739036514
-1.51345680096163,210055410193,448.654319903837
-1.50791809827913,210057811692,449.20819017208703
-1.50446172951374,210055669358,449.553827048626
-1.50268300070597,210056537789,449.731699929403
-1.49882105146138,210057336692,450.117894853862
-1.48858542520681,210056545774,451.141457479319
-1.47568963882278,210055545003,452.431036117722
-1.46183442917106,210055672815,453.81655708289395
-1.45188631224191,210055480950,454.811368775809
-1.4470815291445,210055607051,455.29184708555
-1.44523397941117,210057578345,455.47660205888303
-1.43716725333569,210055509321,456.283274666431
-1.43228652467513,210055372503,456.771347532487
-1.43046812280814,210057669667,456.953187719186
-1.42027813727386,210056660672,457.972186272614
-1.41959241730737,210055636723,458.04075826926305
-1.41151113837194,210055409995,458.84888616280597
-1.40852657438363,210055409246,459.147342561637
-1.39518355813171,210055243556,460.481644186829
-1.39113174303719,210055204462,460.88682569628105
-1.38757862308384,210057807554,461.242137691616
-1.38663832299398,210056885049,461.336167700602
-1.38313096975288,210055343878,461.68690302471197
-1.3720480231439,210055058175,462.79519768561
-1.36645657622961,210055294211,463.35434237703896
-1.36595127773485,210057768956,463.404872226515
-1.36303028400252,210057736129,463.696971599748
-1.36159486404924,210055501745,463.840513595076
-1.34801381946451,210057798964,465.198618053549
-1.34435656428369,210056884186,465.56434357163096
-1.34252163528358,210057132816,465.747836471642
-1.34079724056809,210055568839,465.920275943191
-1.33389665155303,210055657937,466.610334844697
-1.33282630309732,210055475829,466.717369690268
-1.33265610595705,210055565785,466.734389404295
-1.31653773221109,210056590160,468.346226778891
-1.31385192157371,210055559727,468.61480784262903
-1.30963525899351,210056320048,469.03647410064895
-1.30236338400548,210055119335,469.763661599452
-1.30164458971381,210055124954,469.835541028619
-1.29873831902894,210055551462,470.12616809710596
-1.29256856957554,210055019035,470.74314304244604
-1.28840591722073,210056611201,471.159408277927
-1.28764697913559,210055579086,471.235302086441
-1.28352015224658,210055130705,471.647984775342
-1.2800475665645,210055617879,471.99524334355
-1.27944321071466,210055552316,472.055678928534
-1.27569051567395,210055585852,472.430948432605
-1.27552908548888,210056872777,472.447091451112
-1.27490665697986,210055168035,472.509334302014
-1.27345932467681,210055591280,472.654067532319
-1.27254130829728,210056910132,472.745869170272
-1.27190897415107,210055001852,472.809102584893
-1.26957802642393,210055537941,473.042197357607
-1.26822545185533,210057375314,473.17745481446696
-1.26492160037572,210055631290,473.507839962428
-1.26465006834651,210055312588,473.53499316534896
-1.26438434736158,210055484689,473.561565263842
-1.26274179399195,210057708186,473.725820600805
-1.2621097500053,210056536726,473.78902499947
-1.26209178504411,210055588940,473.790821495589
-1.25845249244955,210056841429,474.15475075504503
-1.25840007421852,210055425368,474.159992578148
-1.25731404088478,210057339434,474.26859591152197
-1.25147840012816,210057793857,474.852159987184
-1.24913444143479,210057343596,475.08655585652104
-1.24824576023846,210055883511,475.175423976154
-1.24773153500945,210056659819,475.226846499055
-1.2424420611735,210057342492,475.75579388265
-1.24143854776088,210055304076,475.856145223912
-1.24054272143505,210057761016,475.945727856495
-1.23753535717175,210058013729,476.246464282825
-1.23694748483987,210055347108,476.30525151601296
-1.23381981126358,210055505673,476.618018873642
-1.23159183492697,210054508992,476.840816507303
-1.23019163902783,210056603870,476.980836097217
-1.23015052306395,210055479991,476.984947693605
-1.22917771591647,210055300494,477.082228408353
-1.22831229793785,210055004990,477.16877020621496
-1.22623701345996,210055605765,477.376298654004
-1.2243457131244,210057752977,477.56542868756003
-1.22387807056751,210055612227,477.612192943249
-1.22259693658539,210057811381,477.740306341461
-1.22222563964619,210055551843,477.777436035381
-1.2185407618291,210055474460,478.14592381708997
-1.21752982320528,210055436813,478.24701767947204
-1.21747438097677,210055027166,478.25256190232295
-1.21577133165982,210056628773,478.422866834018
-1.21572130938457,210055579765,478.427869061543
-1.21562323669915,210055480031,478.437676330085
-1.21551776232053,210055177033,478.448223767947
-1.21530758680934,210057789169,478.469241319066
-1.21471792409679,210055444549,478.528207590321
-1.21117508788253,210055386905,478.882491211747
-1.20910949689359,210055457871,479.08905031064097
