habilidade,alunos_id_string,habilidade_normalizada
-2.6347226662537,210055117815,336.52773337463
-2.56015778199055,210055085649,343.984221800945
-2.47473457344643,210054579873,352.526542655357
-2.47192084352063,210056610565,352.80791564793697
-2.40085443133939,210056794969,359.91455686606105
-2.36973959431531,210057137116,363.026040568469
-2.25002603179501,210057242612,374.99739682049903
-2.17099241620211,"210056721190, 210054733343, 210057685360, 210055001992, 210054541001, 210055316783",382.90075837978895
-2.16892094067935,210054713760,383.107905932065
-2.16366204239718,210057682430,383.633795760282
-2.14757184507254,210057607257,385.242815492746
-2.13189741706277,210054724835,386.810258293723
-2.13087216015789,210055162881,386.912783984211
-2.11360641741042,210055200291,388.639358258958
-2.10538778491365,210054866805,389.461221508635
-2.0962686723274,210054878605,390.37313276726
-2.09283420763568,210055153502,390.716579236432
-2.07098327997107,210054799339,392.901672002893
-2.07059769635926,210054712570,392.940230364074
-2.06530068556538,210054797563,393.469931443462
-2.05816051356859,210057172975,394.183948643141
-2.05411817775216,210054824607,394.58818222478396
-2.04031597698799,210055286675,395.96840230120097
-2.02456825638483,210054712183,397.543174361517
-2.02449729020293,210055212203,397.550270979707
-2.01524859855234,210056621078,398.475140144766
-2.01253200448833,210054962399,398.746799551167
-2.00078018491805,210055991731,399.921981508195
-1.99956556811796,210054690974,400.043443188204
-1.99872059427753,210054987820,400.127940572247
-1.99276444985425,210056798244,400.723555014575
-1.98690269377452,210057965239,401.309730622548
-1.98051671652539,210055260870,401.94832834746103
-1.96418410995589,210056606291,403.581589004411
-1.96012747972154,210057156455,403.987252027846
-1.95463377395083,210057693939,404.536622604917
-1.95089986189473,210055026747,404.910013810527
-1.94372085569805,210057289308,405.627914430195
-1.93937805999867,210054578912,406.062194000133
-1.93384784908078,210054804340,406.615215091922
-1.91883670601374,210055091481,408.116329398626
-1.90340281698416,210057554950,409.659718301584
-1.89905157674975,210055221691,410.09484232502496
-1.89576993971327,210056786647,410.423006028673
-1.8886709597987,210057663496,411.13290402013
-1.88605008772938,210057684996,411.39499122706195
-1.87251497385598,210055235897,412.748502614402
-1.87246295387851,210055020371,412.753704612149
-1.86427821095263,210055347260,413.572178904737
-1.86424698692418,210057648664,413.575301307582
-1.85455584736634,210057259245,414.544415263366
-1.84856579656964,210055155251,415.143420343036
-1.84840587750271,210056615551,415.159412249729
-1.84722171631921,210054543050,415.277828368079
-1.83843492353577,210056222051,416.156507646423
-1.83652699491289,210057202887,416.347300508711
-1.83528234530105,210056728209,416.471765469895
-1.83346084920374,210055083005,416.653915079626
-1.83246791903534,210057690861,416.75320809646604
-1.83206627163748,210057730862,416.79337283625205
-1.82412260003023,210054812785,417.587739996977
-1.81995681771328,210057618995,418.004318228672
-1.81835548881801,210057223536,418.164451118199
-1.81600288074409,210055215138,418.39971192559096
-1.81498618658611,210054998565,418.501381341389
-1.81388176308504,210054536873,418.611823691496
-1.81093391576022,210055284723,418.906608423978
-1.81077043584942,210055260224,418.92295641505797
-1.80833242372646,210057189455,419.16675762735395
-1.80484731062342,210057283095,419.515268937658
-1.80395978906294,210054705079,419.60402109370597
-1.80391447412224,210057211149,419.608552587776
-1.80339530126285,210057204599,419.660469873715
-1.80019896905819,210056256680,419.980103094181
-1.79331962658469,210054976419,420.668037341531
-1.79062701362976,210057273390,420.937298637024
-1.79047519684928,210057234234,420.952480315072
-1.78946723526774,210054906360,421.053276473226
-1.78804685098162,210057246853,421.195314901838
-1.78440426037963,210056211828,421.559573962037
-1.78239922825087,210054540227,421.760077174913
-1.78211187592595,210056776225,421.788812407405
-1.77804131162739,210054796454,422.195868837261
-1.77529221180163,210057183762,422.47077881983705
-1.77046520052273,210054731811,422.95347994772703
-1.76886143692838,210055181996,423.113856307162
-1.76650418946435,210057681114,423.349581053565
-1.76523360211301,210055323552,423.476639788699
-1.76252454871401,210055313844,423.747545128599
-1.76194572732812,210057683306,423.80542726718795
-1.76134702140431,210057287475,423.86529785956895
-1.75811060177223,210054806489,424.188939822777
-1.75663176931462,210054837034,424.336823068538
-1.75640686654847,210056528692,424.359313345153
-1.75509460616349,210057565877,424.490539383651
-1.75480978897138,210054576338,424.519021102862
-1.75379154452808,210057264993,424.620845547192
-1.75262044475564,210056571407,424.737955524436
-1.75084024858128,210054765491,424.91597514187197
-1.74666198147513,210057194755,425.333801852487
-1.74155750721484,210056825236,425.844249278516
-1.73978066861152,210057464920,426.021933138848
-1.73647913700608,210054809202,426.352086299392
-1.73328043450256,210056674346,426.671956549744
-1.73228074506834,210055227869,426.771925493166
-1.72919753101618,210055007520,427.08024689838203
-1.72877794282175,210057051695,427.122205717825
-1.7232235568793,210057680031,427.67764431207
-1.71988413105438,210054509923,428.011586894562
-1.71677986699491,210056744474,428.322013300509
-1.71374893719246,210056779314,428.62510628075404
-1.71368111772664,210056217473,428.631888227336
-1.7076663086238,210054926675,429.23336913762
-1.70678087658129,210055154088,429.321912341871
-1.70509931828728,210057652903,429.490068171272
-1.7030352907201,210056697804,429.69647092798994
-1.70265797747145,210055171203,429.734202252855
-1.70080135830706,210055230619,429.919864169294
-1.69931929402167,210054991620,430.06807059783296
-1.69327193067881,210057201865,430.672806932119
-1.69262169693342,210054736504,430.737830306658
-1.6916601585919,210055130756,430.83398414081
-1.6916437003106,210054755570,430.83562996894
-1.68584708832494,210057928558,431.415291167506
-1.68549413579181,210056610711,431.450586420819
-1.67898964056121,210054630366,432.10103594387897
-1.6758724572576,210055210007,432.41275427424
-1.67515923067397,210056611722,432.484076932603
-1.67059319270734,210056791623,432.940680729266
-1.66861237121896,210056746553,433.138762878104
-1.66618359833462,210057739647,433.381640166538
-1.66428617735101,210057160783,433.571382264899
-1.66348572274964,210055077734,433.651427725036
-1.66344040413588,210057222290,433.655959586412
-1.65960643511673,210054746256,434.03935648832703
-1.65937782774837,210057140977,434.062217225163
-1.65572747892601,210055115513,434.427252107399
-1.6547393707881,210056809422,434.52606292119003
-1.65083089979897,210056355376,434.916910020103
-1.65009575201123,210054923042,434.99042479887703
-1.65002605857541,210054937647,434.99739414245903
-1.64972075148495,210054959068,435.02792485150496
-1.64550673709448,210057688664,435.449326290552
-1.64446385789113,210055225680,435.553614210887
-1.64411990364188,210054708194,435.588009635812
-1.64166941583738,210055027827,435.833058416262
-1.64108180242806,210056702779,435.891819757194
-1.64026270944271,210056749626,435.973729055729
-1.63450936358814,210056807466,436.54906364118597
-1.6320152706282,210057683672,436.79847293718
-1.63190724083031,210056748036,436.809275916969
-1.62807822940975,210054880715,437.19217705902497
-1.62714198553678,210054620268,437.285801446322
-1.62660871457957,210056725845,437.339128542043
-1.62492417608736,210054736363,437.507582391264
-1.62150280066377,210054761381,437.84971993362296
-1.61821334808897,210057625994,438.178665191103
-1.6180457043264,210057220592,438.19542956735995
-1.61442448165487,210056790356,438.557551834513
-1.61418820470995,210054886941,438.581179529005
-1.61282146541983,210056733946,438.717853458017
-1.61154428007109,210054978278,438.845571992891
-1.6083902303338,210057299386,439.16097696662
-1.60832766210434,210054665442,439.16723378956596
-1.60529721305428,210057679880,439.470278694572
-1.60493591374306,210055006276,439.506408625694
-1.60229324331533,210054484470,439.770675668467
-1.60163597977369,210055021437,439.836402022631
-1.60054797746885,210055132440,439.945202253115
-1.60008087857892,210054701979,439.991912142108
-1.59957743269978,210054736441,440.042256730022
-1.59901962423656,210054795962,440.09803757634404
-1.59819882173421,210056794149,440.180117826579
-1.5969063600753,210054633084,440.30936399247
-1.59553522027642,210054813817,440.446477972358
-1.5946566666328,210054693474,440.53433333672
-1.59340386900409,210056736390,440.659613099591
-1.59335730235095,210056259088,440.66426976490504
-1.58978863507595,210054618774,441.021136492405
-1.58623382421499,210057623661,441.376617578501
-1.58459276450778,210056372879,441.540723549222
-1.58382325893365,210054704749,441.617674106635
-1.58224516280489,210056831500,441.77548371951104
-1.58072023070766,210054718620,441.927976929234
-1.57927132475207,210054995308,442.07286752479297
-1.57714553655432,210056712179,442.285446344568
-1.57605178410992,210057230883,442.394821589008
-1.57448983561915,210057199968,442.55101643808507
-1.57313899423919,210054788554,442.686100576081
-1.57075778856121,210055219513,442.924221143879
-1.57017308877545,210056549191,442.98269112245504
-1.56932098686348,210056776330,443.067901313652
-1.56882442852339,210054921121,443.11755714766093
-1.56763537246251,210057071124,443.23646275374904
-1.56693414197669,210054935919,443.306585802331
-1.56281712299488,210054721512,443.718287700512
-1.56203815311527,210055118529,443.796184688473
-1.55958020476414,210057255952,444.04197952358595
-1.55936370602705,210057490722,444.063629397295
-1.55934423658535,210056450899,444.06557634146503
-1.55845854379307,210054972264,444.154145620693
-1.55830135620406,210054486140,444.16986437959395
-1.55662976332651,210057593804,444.337023667349
-1.55305567736272,210055221075,444.694432263728
-1.54764004819735,210055019956,445.23599518026504
-1.54703282118542,210057032500,445.296717881458
-1.54401136298825,210055046528,445.598863701175
-1.5410498382157,210057960432,445.89501617842996
-1.54011178050064,210056820200,445.98882194993604
-1.53972698954998,210057556320,446.027301045002
-1.53943179358466,210057209894,446.05682064153405
-1.53435345005556,210056735350,446.56465499444397
-1.53401873222318,210054620854,446.598126777682
-1.53241856219729,210056811652,446.758143780271
-1.53071734222682,210054708374,446.92826577731796
-1.53070016359805,210057684301,446.929983640195
-1.52790734408745,210054717009,447.20926559125496
-1.52551696797615,210056806835,447.448303202385
-1.52541894374469,210054776849,447.45810562553106
-1.52307131928388,210054914695,447.692868071612
-1.5227965620446,210054911279,447.72034379554003
-1.52224922029311,210055099547,447.77507797068904
-1.52180727535023,210054633690,447.81927246497696
-1.5211426165918,210057674915,447.88573834082
-1.51983962960593,210054850885,448.01603703940697
-1.51894391412203,210055188917,448.105608587797
-1.51789123277832,210055019874,448.210876722168
-1.51472663816876,210056206335,448.527336183124
-1.5137540720765,210055286270,448.62459279235
-1.51260896369097,210055070578,448.739103630903
-1.51199118070964,210056694976,448.800881929036
-1.51190629167871,210057664300,448.80937083212893
-1.51040923988211,210056844272,448.959076011789
-1.50872581549444,210057103746,449.127418450556
-1.5078434213419,210054950667,449.21565786580993
-1.50560277486239,210056845185,449.439722513761
-1.50109644517372,210054817981,449.890355482628
-1.49836076154295,210057166390,450.16392384570497
-1.49776922294751,210054813131,450.223077705249
-1.49767281618197,210055109041,450.232718381803
-1.49691138018458,210054717404,450.308861981542
-1.49658324117067,210057674924,450.341675882933
-1.49371126160787,210054869183,450.62887383921304
-1.49213116013724,210055022758,450.786883986276
-1.49177222097451,210054895887,450.822777902549
-1.49075631304196,210054723887,450.924368695804
-1.49056706928097,210057554529,450.943293071903
-1.48885962675808,210056748844,451.11403732419205
-1.48819706050684,210057198410,451.180293949316
-1.48762729869218,210056608774,451.237270130782
-1.48626457002332,210055247811,451.373542997668
-1.48477847695284,210057641432,451.522152304716
-1.48383840777059,210056814629,451.61615922294095
-1.48308169891033,210054904605,451.691830108967
-1.48173836036135,210054717501,451.826163963865
-1.48002082568484,210056780880,451.997917431516
-1.47936482968574,210057949123,452.063517031426
-1.47889058422607,210056767475,452.11094157739296
-1.47727857393273,210054992126,452.272142606727
-1.47665571363725,210056829206,452.334428636275
-1.47640228836671,210057584616,452.35977116332896
-1.47555082143795,210057688520,452.44491785620505
-1.47071365817489,210054509228,452.928634182511
-1.47064742355954,210057178516,452.93525764404603
-1.4680891270085,210054722950,453.19108729915
-1.46793651818438,210056781273,453.206348181562
-1.46742851498835,210054733316,453.25714850116503
-1.45964362812617,210057628372,454.03563718738303
-1.45620266317229,210055143192,454.379733682771
-1.45575503297636,210055138979,454.42449670236397
-1.4552549979936,210056577305,454.47450020064
-1.45521546593832,210057638359,454.478453406168
-1.4547452984298,210054991975,454.52547015702
-1.45437393473701,210054758053,454.562606526299
-1.44937858680943,210057710874,455.062141319057
-1.44806429699975,210055199215,455.19357030002504
-1.44726812095527,210054949931,455.273187904473
-1.44672524371988,210054778322,455.327475628012
-1.44557304035153,210054943399,455.442695964847
-1.44550912955503,210055243286,455.449087044497
-1.44538835318623,210054818919,455.461164681377
-1.44529712385714,210056563474,455.470287614286
-1.44449790375938,210056762664,455.550209624062
-1.44431280885563,210057158854,455.568719114437
-1.44194675128129,210054978206,455.805324871871
-1.43922225996856,210054772191,456.077774003144
-1.43636100750807,210054934857,456.363899249193
-1.43626883587946,210054737479,456.373116412054
-1.43595633222425,210054905252,456.40436677757504
-1.43283045742847,210056754596,456.71695425715296
-1.43031339625741,210054806599,456.968660374259
-1.4274976569431,210054986190,457.25023430569
-1.42398190972344,210054990256,457.601809027656
-1.42298844982012,210054817806,457.701155017988
-1.42298753128011,210057164287,457.70124687198904
-1.42226842542334,210057149233,457.773157457666
-1.42180672729267,210057265666,457.819327270733
-1.41917125469114,210057225232,458.08287453088604
-1.41871961623541,210056375280,458.128038376459
-1.41802194346332,210054990633,458.197805653668
-1.41699850460853,210056222692,458.300149539147
-1.41525100595374,210056844892,458.474899404626
-1.41450731344636,210056709961,458.549268655364
-1.41399856772314,210054533033,458.60014322768603
-1.41371376833742,210056800502,458.628623166258
-1.41307445930603,210054819397,458.692554069397
-1.41231676384393,210057643203,458.768323615607
-1.41121017676551,210057599843,458.87898232344895
-1.41100057296343,210057679897,458.899942703657
-1.41059476646418,210056288411,458.940523353582
-1.41033548501403,210057705293,458.96645149859705
-1.41018059317015,210057265346,458.981940682985
-1.40401100328305,210054639028,459.598899671695
-1.40345964533489,210054599081,459.654035466511
-1.40266286557615,210057632789,459.733713442385
-1.40127296957957,210056819364,459.872703042043
-1.40030496897483,210054735062,459.969503102517
-1.39444531787631,210054817767,460.55546821236896
-1.39391285613864,210057123534,460.608714386136
-1.39384953197769,210057268702,460.615046802231
-1.39188635149084,210056796329,460.811364850916
-1.39046828092884,210054545187,460.953171907116
-1.38931760638532,210056255018,461.068239361468
-1.38764289137999,210054994250,461.23571086200104
-1.38737635221304,210057467297,461.262364778696
-1.38640500033138,210057734986,461.35949996686196
-1.386383575456,210057288452,461.3616424544
-1.38387962017447,210054826146,461.612037982553
-1.38207832692509,210054569885,461.792167307491
-1.38182395160654,210054743651,461.817604839346
-1.37977055068552,210054847571,462.022944931448
-1.37938385850258,210055014550,462.061614149742
-1.3788815103261,210054793401,462.11184896738996
-1.37710781840578,210057210050,462.289218159422
